,siren,division,categorieEntreprise,dateCreationUniteLegale,annee,CIR,nb_brevets,Id_ETI,annee_creation
392,433806916,71,ETI,2000-12-05,2016,0.0,0.0,1,2000
393,433825791,72,GE,2000-12-08,2016,36484.0,0.0,0,2000
394,433884780,62,GE,2000-12-18,2016,0.0,0.0,0,2000
395,433899697,62,GE,2000-12-18,2016,0.0,0.0,0,2000
396,433907748,25,ETI,2000-12-19,2016,584351.0,0.0,1,2000
397,433909132,62,GE,2000-12-19,2016,0.0,0.0,0,2000
398,433910247,62,GE,2000-12-04,2016,0.0,0.0,0,2000
399,433916681,22,ETI,2000-12-18,2016,0.0,0.0,1,2000
400,433924271,29,ETI,2000-12-14,2016,0.0,0.0,1,2000
401,433926151,71,ETI,2000-12-20,2016,10459.0,0.0,1,2000
402,433929577,62,GE,2001-01-01,2016,0.0,0.0,0,2001
403,433936325,25,ETI,2000-01-01,2016,0.0,0.0,1,2000
404,433938883,29,ETI,2000-12-22,2016,160613.0,0.0,1,2000
405,433949484,25,ETI,2000-12-22,2016,0.0,0.0,1,2000
406,433998473,71,GE,2000-12-18,2016,0.0,0.0,0,2000
407,433998903,71,GE,2000-12-21,2016,0.0,0.0,0,2000
408,434012944,62,ETI,2000-12-15,2016,0.0,0.0,1,2000
409,434018990,21,GE,2000-12-26,2016,206736.0,0.0,0,2000
410,434023032,71,GE,2000-12-20,2016,0.0,0.0,0,2000
411,434027249,26,ETI,2000-12-22,2016,2738126.0,6.0,1,2000
412,434039723,62,ETI,2000-11-21,2016,0.0,0.0,1,2000
413,434054318,71,ETI,2001-01-02,2016,0.0,0.0,1,2001
414,434110730,25,ETI,2000-12-18,2016,0.0,0.0,1,2000
415,434186557,20,ETI,2000-12-06,2016,0.0,0.0,1,2000
416,434570164,96,ETI,2001-01-01,2016,0.0,0.0,1,2001
417,434600748,71,ETI,2001-02-01,2016,0.0,0.0,1,2001
418,434621314,25,ETI,2001-02-01,2016,0.0,0.0,1,2001
419,434754149,25,ETI,2001-02-20,2016,0.0,0.0,1,2001
420,434836276,71,GE,2001-02-10,2016,0.0,0.0,0,2001
421,434891297,62,ETI,2001-02-01,2016,287000.0,0.0,1,2001
422,435139779,71,GE,2001-01-02,2016,791203.0,0.0,0,2001
423,435170618,62,ETI,2001-04-02,2016,21664.0,0.0,1,2001
424,435206297,25,ETI,2001-02-21,2016,0.0,0.0,1,2001
425,435295050,25,ETI,2001-03-09,2016,0.0,0.0,1,2001
426,435361209,72,ETI,2001-04-01,2016,2794000.0,2.0,1,2001
427,437181076,25,ETI,1971-01-01,2016,563500.0,3.0,1,1971
428,437573082,32,GE,2001-04-01,2016,0.0,0.0,0,2001
429,437603012,62,ETI,2001-04-02,2016,345145.0,0.0,1,2001
430,437807795,71,ETI,2010-07-27,2016,0.0,0.0,1,2010
431,437949753,71,ETI,2001-01-11,2016,26749.0,0.0,1,2001
432,437954282,62,ETI,2001-05-17,2016,0.0,0.0,1,2001
433,438102113,20,ETI,2001-05-25,2016,31000.0,0.0,1,2001
434,438238834,95,ETI,2001-06-01,2016,14043.0,0.0,1,2001
435,438309080,21,ETI,2001-06-25,2016,0.0,0.0,1,2001
436,438313843,62,ETI,2001-06-11,2016,2180000.0,0.0,1,2001
437,438323776,25,ETI,2001-06-01,2016,0.0,0.0,1,2001
438,438350480,62,GE,2001-06-18,2016,0.0,0.0,0,2001
439,438389116,71,ETI,2001-06-27,2016,0.0,0.0,1,2001
440,438395071,71,GE,2001-07-01,2016,0.0,0.0,0,2001
441,438443418,62,ETI,2001-06-12,2016,0.0,0.0,1,2001
442,438542417,71,ETI,2001-07-07,2016,0.0,0.0,1,2001
443,438572299,20,ETI,2001-07-02,2016,0.0,0.0,1,2001
444,438584096,71,ETI,2001-07-17,2016,0.0,0.0,1,2001
445,438712333,72,ETI,2001-07-23,2016,9518.0,0.0,1,2001
446,438725723,71,ETI,2001-08-01,2016,234000.0,0.0,1,2001
447,438734311,26,GE,2001-07-27,2016,0.0,0.0,0,2001
448,438768582,20,GE,2001-07-20,2016,0.0,0.0,0,2001
449,438834186,29,GE,2001-08-01,2016,5677000.0,344.0,0,2001
450,439018029,62,ETI,2001-08-01,2016,143217.0,0.0,1,2001
451,439024209,62,ETI,2001-09-01,2016,142874.0,0.0,1,2001
452,439067612,30,GE,2001-07-25,2016,9409918.0,4.0,0,2001
453,439381468,71,ETI,2001-09-18,2016,0.0,0.0,1,2001
454,439436569,20,GE,2001-09-27,2016,990125.0,7.0,0,2001
455,439506080,62,GE,2001-10-01,2016,1304420.0,0.0,0,2001
456,439570417,32,GE,2001-09-10,2016,8000.0,0.0,0,2001
457,439678780,25,ETI,2001-11-01,2016,0.0,0.0,1,2001
458,439684903,72,ETI,2001-10-16,2016,0.0,0.0,1,2001
459,439729096,71,GE,2001-11-01,2016,0.0,0.0,0,2001
460,439752817,62,ETI,2004-03-15,2016,209826.0,0.0,1,2004
461,439769654,32,GE,2001-10-23,2016,0.0,36.0,0,2001
462,439792227,95,ETI,2001-11-02,2016,0.0,0.0,1,2001
463,439795816,62,GE,2001-10-11,2016,9051.62,0.0,0,2001
464,439832353,62,ETI,2001-10-25,2016,8796687.084,0.0,1,2001
465,439906934,71,ETI,2001-11-20,2016,35044.0,0.0,1,2001
466,440053098,32,ETI,2001-11-01,2016,5953.0,0.0,1,2001
467,440054757,71,ETI,2001-11-01,2016,0.0,0.0,1,2001
468,440068617,71,ETI,2001-12-04,2016,0.0,0.0,1,2001
469,440088409,25,ETI,2001-10-10,2016,595498.0,0.0,1,2001
470,440127959,20,ETI,2001-11-14,2016,0.0,0.0,1,2001
471,440139509,62,GE,2001-10-29,2016,0.0,0.0,0,2001
472,440139772,21,ETI,2001-12-05,2016,536319.0,0.0,1,2001
473,440176998,71,GE,2001-12-07,2016,0.0,0.0,0,2001
474,440198687,21,ETI,2001-12-17,2016,1022425.46,0.0,1,2001
475,440242063,29,ETI,2001-12-18,2016,43811.0,0.0,1,2001
476,440245314,71,ETI,2001-12-17,2016,0.0,0.0,1,2001
477,440251007,21,ETI,2000-12-17,2016,0.0,0.0,1,2000
478,440251312,26,ETI,2001-12-17,2016,153915.0,0.0,1,2001
479,440278539,72,ETI,2001-12-03,2016,444887.0,0.0,1,2001
480,440280543,71,GE,2001-12-17,2016,0.0,0.0,0,2001
481,440303568,71,GE,2001-12-19,2016,135070.0,0.0,0,2001
482,440305282,26,GE,2001-12-01,2016,9683000.0,73.0,0,2001
483,440317717,71,ETI,2001-12-27,2016,0.0,0.0,1,2001
484,440324085,26,ETI,2002-01-02,2016,451782.0,0.0,1,2002
485,440325447,20,GE,2001-12-18,2016,0.0,0.0,0,2001
486,440348480,72,ETI,2001-12-26,2016,9415979.0,0.0,1,2001
487,440449965,71,ETI,2001-12-20,2016,2711.0,0.0,1,2001
488,440513059,72,GE,2002-01-01,2016,11014000.0,21.0,0,2002
489,440514230,71,ETI,2001-12-01,2016,0.0,0.0,1,2001
490,440532430,71,ETI,2002-01-02,2016,0.0,0.0,1,2002
491,440600559,71,ETI,2001-12-27,2016,0.0,0.0,1,2001
492,440630994,71,ETI,2002-01-02,2016,0.0,0.0,1,2002
493,440743763,62,ETI,2002-02-01,2016,65476.0,0.0,1,2002
494,440809374,20,GE,2002-01-02,2016,0.0,0.0,0,2002
495,440856508,62,ETI,2002-02-01,2016,96234.0,0.0,1,2002
496,440958270,26,ETI,2002-02-14,2016,286000.0,0.0,1,2002
497,441015880,62,ETI,2002-02-11,2016,0.0,0.0,1,2002
498,441054038,71,ETI,2002-01-01,2016,0.0,0.0,1,2002
499,441133808,30,GE,2002-01-31,2016,20.2,8.0,0,2002
500,441151917,22,ETI,2002-02-27,2016,0.0,0.0,1,2002
501,441232352,96,ETI,2002-03-06,2016,0.0,0.0,1,2002
502,441291432,71,ETI,2002-02-05,2016,0.0,0.0,1,2002
503,441332178,25,ETI,2003-01-01,2016,0.0,0.0,1,2003
504,441338878,71,GE,2002-03-04,2016,0.0,0.0,0,2002
505,441355914,71,ETI,2002-01-02,2016,0.0,0.0,1,2002
506,441384039,62,ETI,2002-03-25,2016,0.0,0.0,1,2002
507,441403193,71,GE,2002-03-13,2016,0.0,0.0,0,2002
508,441417110,21,GE,2002-03-01,2016,2521000.0,3.0,0,2002
509,441480167,71,GE,2002-04-02,2016,6167000.0,0.0,0,2002
510,441498722,22,ETI,2002-04-01,2016,0.0,0.0,1,2002
511,441612512,71,GE,2002-04-01,2016,0.0,0.0,0,2002
512,441675451,71,GE,2002-04-16,2016,0.0,0.0,0,2002
513,441743002,22,ETI,2002-04-22,2016,177000.0,0.0,1,2002
514,441760238,20,ETI,2002-04-25,2016,0.0,0.0,1,2002
515,441767019,32,GE,2002-03-11,2016,0.0,0.0,0,2002
516,441772340,26,ETI,2002-04-16,2016,0.0,0.0,1,2002
517,441815198,22,ETI,2002-04-26,2016,0.0,1.0,1,2002
518,441835147,22,ETI,2002-04-26,2016,0.0,0.0,1,2002
519,441929304,71,GE,2002-04-26,2016,0.0,0.0,0,2002
520,441994803,62,GE,2002-03-01,2016,0.0,0.0,0,2002
521,442013603,71,ETI,2002-04-24,2016,0.0,0.0,1,2002
522,442206298,71,ETI,2002-05-27,2016,0.0,0.0,1,2002
523,442455168,22,ETI,2002-06-17,2016,0.0,0.0,1,2002
524,442547402,20,ETI,2002-06-14,2016,0.0,0.0,1,2002
525,442587523,71,ETI,2002-07-02,2016,0.0,0.0,1,2002
526,442626214,72,ETI,2002-06-26,2016,108000.0,0.0,1,2002
527,442688206,20,ETI,2002-07-08,2016,0.0,13.0,1,2002
528,442694436,29,ETI,2002-06-26,2016,0.0,27.0,1,2002
529,442730156,71,GE,2002-05-02,2016,0.0,0.0,0,2002
530,442993283,20,ETI,2002-07-01,2016,418000.0,1.0,1,2002
531,442993358,72,GE,2002-07-01,2016,1644488.0,0.0,0,2002
532,443018023,71,ETI,2002-08-05,2016,0.0,0.0,1,2002
533,443029392,71,ETI,2002-08-10,2016,0.0,0.0,1,2002
534,443061841,62,ETI,2002-05-16,2016,0.0,0.0,1,2002
535,443189287,71,GE,2002-06-26,2016,0.0,0.0,0,2002
536,443266010,71,ETI,2002-07-25,2016,0.0,0.0,1,2002
537,443422605,71,ETI,2002-09-18,2016,0.0,0.0,1,2002
538,443424965,71,ETI,2002-09-18,2016,0.0,0.0,1,2002
539,443487947,62,ETI,2002-10-01,2016,0.0,0.0,1,2002
540,443533237,71,ETI,2002-09-26,2016,0.0,0.0,1,2002
541,443582143,71,ETI,2002-10-02,2016,36984.0,0.0,1,2002
542,443716832,72,ETI,2002-10-01,2016,17298000.0,0.0,1,2002
543,443748157,21,GE,2002-10-07,2016,0.0,0.0,0,2002
544,443782784,25,ETI,2002-10-10,2016,1800000.0,0.0,1,2002
545,443867064,96,GE,2002-12-01,2016,0.0,0.0,0,2002
546,443982038,29,ETI,2002-10-15,2016,4734558.0,10.0,1,2002
547,444159164,71,ETI,2002-10-22,2016,4013789.0,0.0,1,2002
548,444175111,71,GE,2002-10-25,2016,0.0,0.0,0,2002
549,444203012,20,ETI,2002-10-31,2016,0.0,0.0,1,2002
550,444214209,71,ETI,2002-11-07,2016,0.0,0.0,1,2002
551,444422216,20,ETI,2002-11-04,2016,30000.0,0.0,1,2002
552,444436042,71,ETI,2003-01-02,2016,0.0,0.0,1,2003
553,444495774,62,GE,2002-11-25,2016,16217.0,0.0,0,2002
554,444523526,71,ETI,2002-12-13,2016,688018.0,0.0,1,2002
555,444555445,25,ETI,2002-12-13,2016,0.0,0.0,1,2002
556,444572044,71,ETI,2002-12-18,2016,30648.0,0.0,1,2002
557,444572382,71,GE,2002-12-09,2016,0.0,0.0,0,2002
558,444577530,25,ETI,2002-12-13,2016,0.0,0.0,1,2002
559,444633283,62,GE,2002-12-19,2016,0.0,0.0,0,2002
560,444633309,29,ETI,2002-12-26,2016,0.0,0.0,1,2002
561,444649537,71,ETI,2002-12-26,2016,0.0,0.0,1,2002
562,444652572,25,ETI,2003-01-01,2016,212908.92,0.0,1,2003
563,444692800,62,ETI,2002-12-27,2016,0.0,0.0,1,2002
564,444713515,71,ETI,2002-12-23,2016,5750.0,0.0,1,2002
565,444719272,26,ETI,2003-01-01,2016,1146504.0,3.0,1,2003
566,444720460,62,ETI,2002-12-27,2016,0.0,0.0,1,2002
567,445088057,62,GE,2003-01-27,2016,174135.699,0.0,0,2003
568,445128390,71,GE,2003-02-01,2016,0.0,0.0,0,2003
569,445172034,25,ETI,2003-02-06,2016,0.0,0.0,1,2003
570,445203128,71,GE,2003-01-29,2016,0.0,0.0,0,2003
571,445256845,22,ETI,2003-02-01,2016,16075.0,0.0,1,2003
572,445721830,25,ETI,1957-01-01,2016,0.0,0.0,1,1957
573,447638321,71,GE,2003-03-01,2016,0.0,0.0,0,2003
574,447697988,26,ETI,2003-02-17,2016,0.0,0.0,1,2003
575,447714395,71,ETI,2003-03-13,2016,0.0,0.0,1,2003
576,447761636,20,GE,2003-03-11,2016,4932.0,0.0,0,2003
577,447898388,62,ETI,2003-03-24,2016,0.0,0.0,1,2003
578,447993445,62,ETI,2003-03-20,2016,526205.0,0.0,1,2003
579,448039529,20,ETI,2003-04-01,2016,0.0,0.0,1,2003
580,448251348,25,ETI,2003-04-16,2016,0.0,0.0,1,2003
581,448252254,22,GE,2003-04-11,2016,0.0,0.0,0,2003
582,448285825,71,ETI,2003-04-23,2016,0.0,0.0,1,2003
583,448387985,71,GE,2003-04-29,2016,0.0,0.0,0,2003
584,448459735,62,ETI,2003-05-05,2016,406144.0,0.0,1,2003
585,448567867,62,ETI,2003-04-17,2016,0.0,0.0,1,2003
586,448777920,21,ETI,2003-05-22,2016,0.0,1.0,1,2003
587,448784900,71,ETI,2003-06-04,2016,38142.0,0.0,1,2003
588,448852756,62,ETI,2003-05-15,2016,0.0,0.0,1,2003
589,448897405,26,GE,2003-06-01,2016,0.0,0.0,0,2003
590,448929349,22,ETI,2003-06-20,2016,0.0,0.0,1,2003
591,448945212,62,ETI,2003-06-10,2016,0.0,0.0,1,2003
592,449065267,20,ETI,2003-06-20,2016,25000.0,7.0,1,2003
593,449092287,71,ETI,2003-07-01,2016,41975.0,0.0,1,2003
594,449156215,71,ETI,2003-06-10,2016,0.0,0.0,1,2003
595,449207414,20,ETI,2003-07-01,2016,1500000.0,0.0,1,2003
596,449215516,62,ETI,2003-07-01,2016,0.0,0.0,1,2003
597,449334507,71,GE,2003-06-01,2016,0.0,0.0,0,2003
598,449336692,22,GE,2003-08-01,2016,66825.0,0.0,0,2003
599,449388669,71,GE,2003-07-01,2016,0.0,0.0,0,2003
600,449400076,29,ETI,2003-07-10,2016,469360.0,0.0,1,2003
601,449413137,25,ETI,2003-05-28,2016,0.0,0.0,1,2003
602,449462076,71,ETI,2003-07-01,2016,36049.0,0.0,1,2003
603,449501196,20,ETI,2003-07-24,2016,0.0,0.0,1,2003
604,449708585,71,ETI,2003-08-08,2016,0.0,0.0,1,2003
605,449772953,71,ETI,2003-07-23,2016,37800.0,0.0,1,2003
606,449811769,30,ETI,2003-08-01,2016,0.0,0.0,1,2003
607,449848803,20,ETI,2003-07-01,2016,0.0,0.0,1,2003
608,449906460,22,ETI,2003-08-21,2016,138116.0,0.0,1,2003
609,450024179,71,GE,2003-09-16,2016,0.0,0.0,0,2003
610,450116181,71,ETI,2003-09-22,2016,0.0,0.0,1,2003
611,450222120,71,ETI,2003-10-01,2016,0.0,0.0,1,2003
612,450229794,71,ETI,2003-10-01,2016,0.0,0.0,1,2003
613,450229992,22,ETI,2003-10-01,2016,74826.0,0.0,1,2003
614,450238340,29,ETI,2003-09-10,2016,250713.0,0.0,1,2003
615,450249677,62,ETI,2003-09-01,2016,1649099.0,7.0,1,2003
616,450308564,26,ETI,2003-10-01,2016,1404000.0,15.0,1,2003
617,450452115,71,ETI,2003-10-02,2016,0.0,0.0,1,2003
618,450461405,62,ETI,2003-09-18,2016,0.0,0.0,1,2003
619,450538830,62,GE,2003-10-09,2016,276130.0,0.0,0,2003
620,450673728,71,GE,2003-10-24,2016,0.0,0.0,0,2003
621,450709753,62,ETI,2003-10-16,2016,0.0,0.0,1,2003
622,450757562,29,ETI,2003-11-07,2016,0.0,0.0,1,2003
623,450758040,62,ETI,2003-11-01,2016,0.0,0.0,1,2003
624,450831557,32,GE,2003-11-18,2016,0.0,0.0,0,2003
625,450872395,71,ETI,2003-11-14,2016,0.0,0.0,1,2003
626,450982343,20,ETI,2003-11-19,2016,0.0,0.0,1,2003
627,450991153,25,ETI,2003-11-28,2016,75265.0,0.0,1,2003
628,451042592,71,GE,2004-01-01,2016,0.0,0.0,0,2004
629,451121453,71,GE,2003-12-09,2016,0.0,0.0,0,2003
630,451231260,29,ETI,2003-12-01,2016,0.0,0.0,1,2003
631,451295190,25,ETI,2003-12-18,2016,0.0,0.0,1,2003
632,451347066,71,GE,2003-10-01,2016,0.0,0.0,0,2003
633,451347785,20,GE,2003-12-18,2016,0.0,0.0,0,2003
634,451375638,21,ETI,2003-12-22,2016,0.0,0.0,1,2003
635,451399729,29,ETI,2003-11-28,2016,533.0,0.0,1,2003
636,451406219,71,ETI,2003-12-22,2016,0.0,0.0,1,2003
637,451498893,71,ETI,2004-01-05,2016,0.0,0.0,1,2004
638,451499008,71,ETI,2004-01-05,2016,0.0,0.0,1,2004
639,451517056,25,ETI,2003-07-01,2016,0.0,0.0,1,2003
640,451931745,62,ETI,2004-02-02,2016,0.0,0.0,1,2004
641,452049273,62,ETI,2004-02-06,2016,0.0,0.0,1,2004
642,452324726,32,ETI,2004-03-01,2016,0.0,0.0,1,2004
643,452360282,25,ETI,2004-02-18,2016,0.0,0.0,1,2004
644,452604440,71,ETI,2004-03-04,2016,0.0,0.0,1,2004
645,452625593,62,ETI,2004-03-01,2016,0.0,0.0,1,2004
646,452698665,25,ETI,2004-02-04,2016,0.0,0.0,1,2004
647,452972649,26,ETI,2004-04-01,2016,2421293.0,0.0,1,2004
648,452977077,62,ETI,2004-03-08,2016,0.0,0.0,1,2004
649,453067415,71,ETI,2004-04-01,2016,0.0,0.0,1,2004
650,453231565,20,ETI,2004-04-21,2016,24000.0,0.0,1,2004
651,453453045,71,GE,2004-05-01,2016,0.0,0.0,0,2004
652,453524613,25,ETI,2004-05-10,2016,0.0,0.0,1,2004
653,453785883,20,ETI,2004-05-24,2016,0.0,0.0,1,2004
654,453808412,25,ETI,2004-06-01,2016,829478.0,0.0,1,2004
655,453847287,25,ETI,2004-06-01,2016,2620.38,0.0,1,2004
656,455200048,71,ETI,1955-01-01,2016,80239.0,0.0,1,1955
657,455202135,62,ETI,1955-01-01,2016,131006.0,0.0,1,1955
658,457206563,71,GE,1957-01-01,2016,0.0,0.0,0,1957
659,470200700,71,GE,1970-01-01,2016,66450.0,0.0,0,1970
660,471203802,71,ETI,1971-01-01,2016,40000.0,0.0,1,1971
661,473201929,20,ETI,1973-01-01,2016,190521.0,0.0,1,1973
662,473500122,71,ETI,1973-01-01,2016,0.0,0.0,1,1973
663,477565907,29,ETI,2004-06-24,2016,0.0,0.0,1,2004
664,477699201,62,ETI,2004-07-01,2016,0.0,0.0,1,2004
665,477913487,71,ETI,2004-07-01,2016,0.0,0.0,1,2004
666,477966030,25,ETI,2004-07-22,2016,23973.0,0.0,1,2004
667,478007511,62,ETI,2004-06-14,2016,0.0,0.0,1,2004
668,478041072,25,GE,2004-08-01,2016,0.0,1.0,0,2004
669,478064751,22,ETI,2004-07-23,2016,0.0,0.0,1,2004
670,478221021,62,GE,2004-07-30,2016,0.0,0.0,0,2004
671,478274277,22,ETI,2004-06-01,2016,0.0,0.0,1,2004
672,478308323,25,ETI,2004-07-30,2016,0.0,0.0,1,2004
673,478342579,71,ETI,2004-09-01,2016,27847.0,0.0,1,2004
674,478358682,62,ETI,2004-08-23,2016,0.0,0.0,1,2004
675,478364912,71,ETI,2004-08-01,2016,0.0,0.0,1,2004
676,478368871,62,ETI,2004-08-01,2016,0.0,0.0,1,2004
677,478404601,21,ETI,2004-08-30,2016,0.0,0.0,1,2004
678,478417710,20,GE,2004-07-22,2016,0.0,32.0,0,2004
679,478482383,26,ETI,2004-08-01,2016,374487.0,0.0,1,2004
680,478602840,71,ETI,2004-09-11,2016,0.0,0.0,1,2004
681,478989668,20,ETI,2004-10-09,2016,0.0,0.0,1,2004
682,479076002,71,ETI,2004-10-14,2016,0.0,0.0,1,2004
683,479130486,62,ETI,2004-10-01,2016,0.0,0.0,1,2004
684,479162695,29,GE,2004-10-15,2016,12158000.0,208.0,0,2004
685,479235814,71,ETI,2004-11-01,2016,350000.0,0.0,1,2004
686,479302994,71,ETI,2004-11-04,2016,0.0,0.0,1,2004
687,479345464,71,ETI,2004-11-02,2016,118000.0,3.0,1,2004
688,479372377,20,ETI,2004-11-04,2016,521521.0,0.0,1,2004
689,479406464,71,ETI,2004-11-15,2016,0.0,0.0,1,2004
690,479428336,26,ETI,2004-10-25,2016,14948.0,0.0,1,2004
691,479438574,29,GE,2004-11-12,2016,0.0,0.0,0,2004
692,479471039,25,ETI,2004-10-30,2016,0.0,0.0,1,2004
693,479505315,22,ETI,2004-11-01,2016,0.0,2.0,1,2004
694,479510364,29,ETI,2004-11-18,2016,0.0,0.0,1,2004
695,479680043,20,ETI,2004-12-01,2016,0.0,0.0,1,2004
696,479766800,62,GE,2004-11-16,2016,317000.0,0.0,0,2004
697,479766842,62,GE,2004-11-16,2016,4230000.0,0.0,0,2004
698,479782898,72,GE,2004-11-15,2016,0.0,0.0,0,2004
699,479811119,25,ETI,2004-11-04,2016,0.0,0.0,1,2004
700,479824724,20,GE,2004-12-06,2016,2018404.0,0.0,0,2004
701,479895732,25,ETI,2004-12-09,2016,0.0,0.0,1,2004
702,479897563,25,ETI,2004-12-09,2016,0.0,0.0,1,2004
703,479897639,25,ETI,2004-12-09,2016,0.0,0.0,1,2004
704,479898751,71,ETI,2004-12-07,2016,0.0,0.0,1,2004
705,479900607,25,ETI,2004-12-09,2016,0.0,0.0,1,2004
706,479903197,25,ETI,2004-12-09,2016,0.0,0.0,1,2004
707,479973521,71,ETI,2004-12-07,2016,0.0,0.0,1,2004
708,480016781,32,ETI,2004-12-20,2016,0.0,0.0,1,2004
709,480038124,26,ETI,2004-12-22,2016,1223238.0,6.0,1,2004
710,480092014,30,GE,2004-11-30,2016,0.0,0.0,0,2004
711,480098391,62,ETI,2004-12-06,2016,0.0,0.0,1,2004
712,480107911,26,GE,2005-05-10,2016,42750000.0,124.0,0,2005
713,480209311,62,ETI,2004-12-22,2016,0.0,0.0,1,2004
714,480570985,71,ETI,2005-01-04,2016,14840.0,0.0,1,2005
715,480646942,62,ETI,2005-02-01,2016,0.0,0.0,1,2005
716,480675974,22,ETI,2005-01-25,2016,0.0,0.0,1,2005
717,480739127,25,ETI,2005-01-03,2016,66428.0,3.0,1,2005
718,480778505,62,GE,2004-12-30,2016,591475.0,0.0,0,2004
719,480907393,62,ETI,2005-02-01,2016,0.0,0.0,1,2005
720,481013001,71,GE,2005-02-21,2016,0.0,0.0,0,2005
721,481016830,25,ETI,2005-01-31,2016,0.0,0.0,1,2005
722,481067437,62,GE,2005-02-08,2016,0.0,0.0,0,2005
723,481088789,62,ETI,2005-01-04,2016,547536.0,0.0,1,2005
724,481213692,26,GE,2005-02-01,2016,4134549.0,0.0,0,2005
725,481280162,71,ETI,2005-02-12,2016,0.0,0.0,1,2005
726,481741841,20,ETI,2005-03-02,2016,0.0,0.0,1,2005
727,481793701,71,ETI,2005-03-01,2016,773909.0,0.0,1,2005
728,482077518,32,ETI,2005-04-21,2016,0.0,0.0,1,2005
729,482460748,25,ETI,2005-05-06,2016,0.0,0.0,1,2005
730,482646015,71,ETI,2005-06-01,2016,0.0,0.0,1,2005
731,482741295,71,GE,2005-04-04,2016,0.0,0.0,0,2005
732,482805280,26,ETI,2005-06-14,2016,124330.0,0.0,1,2005
733,483120838,96,ETI,2005-06-03,2016,0.0,0.0,1,2005
734,483136594,71,GE,2005-06-17,2016,0.0,0.0,0,2005
735,483141909,96,GE,2005-08-01,2016,0.0,0.0,0,2005
736,483273702,32,ETI,2005-06-28,2016,0.0,0.0,1,2005
737,483336319,71,GE,2005-09-01,2016,0.0,0.0,0,2005
738,483622262,96,ETI,2005-07-21,2016,0.0,0.0,1,2005
739,483623088,20,ETI,2005-07-11,2016,3272000.0,1.0,1,2005
740,483661823,62,ETI,2005-07-20,2016,154776.0,0.0,1,2005
741,483784526,71,ETI,2005-07-20,2016,0.0,0.0,1,2005
742,483820080,96,ETI,2006-01-15,2016,0.0,0.0,1,2006
743,483834164,62,GE,2005-07-01,2016,0.0,0.0,0,2005
744,484145487,21,GE,2005-09-15,2016,0.0,0.0,0,2005
745,484324579,62,ETI,2005-09-26,2016,2629.0,0.0,1,2005
746,484360250,96,ETI,2004-07-29,2016,0.0,1.0,1,2004
747,484546999,96,ETI,2005-10-01,2016,3333.0,0.0,1,2005
748,484588116,20,ETI,2005-10-14,2016,0.0,0.0,1,2005
749,484786249,62,ETI,2005-09-19,2016,0.0,6.0,1,2005
750,484841127,62,ETI,2005-10-14,2016,38136.0,0.0,1,2005
751,484853213,71,GE,2005-10-25,2016,0.0,0.0,0,2005
752,484941497,20,ETI,2005-10-14,2016,0.0,0.0,1,2005
753,485182448,71,GE,2005-11-02,2016,0.0,0.0,0,2005
754,485186191,25,ETI,2005-12-01,2016,0.0,0.0,1,2005
755,485206478,71,ETI,2005-11-22,2016,21914.0,0.0,1,2005
756,485291728,21,ETI,2006-01-01,2016,0.0,0.0,1,2006
757,485316533,21,ETI,2005-12-01,2016,0.0,0.0,1,2005
758,486080161,22,ETI,1984-09-10,2016,131000.0,0.0,1,1984
759,487474306,71,GE,2005-11-29,2016,0.0,0.0,0,2005
760,487550683,62,GE,2005-12-01,2016,0.0,0.0,0,2005
761,487565426,25,ETI,2005-12-13,2016,85104.72,0.0,1,2005
762,487574394,62,ETI,2005-12-09,2016,1289383.0,0.0,1,2005
763,487600918,96,ETI,2005-12-13,2016,0.0,0.0,1,2005
764,487650814,62,ETI,2005-12-13,2016,1759.0,0.0,1,2005
765,487729923,32,ETI,2005-12-26,2016,0.0,0.0,1,2005
766,487772923,20,GE,2005-12-20,2016,0.0,0.0,0,2005
767,487775967,32,GE,2005-12-06,2016,0.0,0.0,0,2005
768,487803777,71,ETI,2006-01-02,2016,33194.0,0.0,1,2006
769,487829574,72,ETI,2006-01-01,2016,0.0,0.0,1,2006
770,487892101,71,ETI,2006-01-01,2016,0.0,0.0,1,2006
771,487974826,62,ETI,2006-01-02,2016,493000.0,0.0,1,2006
772,488047390,71,ETI,2006-01-12,2016,0.0,0.0,1,2006
773,488173428,62,ETI,2006-01-17,2016,0.0,0.0,1,2006
774,488376013,62,ETI,2005-12-20,2016,0.0,0.0,1,2005
775,488385915,21,GE,2006-01-31,2016,341000.0,0.0,0,2006
776,488404823,71,ETI,2006-02-01,2016,811000.0,0.0,1,2006
777,488423427,71,ETI,2006-01-02,2016,0.0,0.0,1,2006
778,488496910,25,ETI,2006-02-03,2016,25999.0,0.0,1,2006
779,488601337,62,ETI,2006-02-13,2016,359752.0,0.0,1,2006
780,488671991,71,GE,2006-02-21,2016,14000.0,0.0,0,2006
781,488747825,62,ETI,2006-02-16,2016,0.0,0.0,1,2006
782,488957762,71,GE,2006-03-03,2016,0.0,0.0,0,2006
783,489017897,71,GE,2006-04-01,2016,0.0,0.0,0,2006
784,489267781,22,ETI,2006-03-16,2016,32127.0,2.0,1,2006
785,489332908,22,ETI,2006-03-20,2016,2181600.0,3.0,1,2006
786,489555359,71,ETI,2006-04-01,2016,0.0,0.0,1,2006
787,489626135,71,ETI,2006-01-01,2016,1000040.46,1.0,1,2006
