siren,2016_CIR,2017_CIR,2018_CIR,2019_CIR,2020_CIR,2021_CIR,2022_CIR,2023_CIR,activitePrincipaleUniteLegale,categorieEntreprise,Division,somme_CIR
542065479.0,42456000.0,42333000.0,42883000.0,44257000.0,36676000.0,112254000.0,35542.0,33875000.0,29.10Z,GE,29,354769542.0
542066113.0,1275037.0,1322192.0,,2340590.0,1689329.0,1342873.0,593710.0,2038838.0,71.12B,ETI,71,
542070958.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.59Z,GE,20,
542073234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.22Z,ETI,22,
542076682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12Z,GE,20,0.0
542076799.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.03Z,GE,96,
542078555.0,1788000.0,1288000.0,1168000.0,103000.0,0.0,0.0,0.0,0.0,22.29B,ETI,22,4347000.0
542084447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.29Z,ETI,25,0.0
542091699.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.93Z,ETI,25,
542094750.0,2605000.0,7506000.0,1637000.0,1631000.0,910000.0,833000.0,590000.0,725979.0,29.32Z,GE,29,16437979.0
542097944.0,0.0,0.0,0.0,7642629.0,0.0,0.0,0.0,0.0,25.21Z,GE,25,7642629.0
542098553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.14Z,ETI,20,0.0
542750138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22Z,ETI,22,0.0
542820469.0,1900614.0,518540.0,0.0,35567.0,183000.0,,,,25.50B,ETI,25,
542950118.0,0.0,,,0.0,0.0,352000.0,,340445.0,21.20Z,ETI,21,
544501927.0,188267.0,105303.0,170241.0,38947.0,0.0,54127.0,7465.0,0.0,32.50A,ETI,32,564350.0
544800592.0,274218.0,252670.0,300024.0,558045.0,801557.0,,,,21.20Z,ETI,21,
546780065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.14Z,GE,20,0.0
547020040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.12Z,ETI,26,0.0
547250126.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29.32Z,ETI,29,
548201490.0,0.0,0.0,938408.0,0.0,964383.0,2741139.0,0.0,0.0,20.14Z,GE,20,4643930.0
549800522.0,0.0,303998.34,433365.0,695436.0,,710784.0,1081905.0,2657322.0,71.12B,ETI,71,
550200869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.13B,ETI,20,0.0
550800528.0,2082234.0,732306.0,698269.0,164000.0,528453.0,351694.0,474549.0,1506000.0,25.94Z,ETI,25,6537505.0
552002164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.04Z,ETI,96,
552005241.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.20Z,ETI,21,
552009169.0,0.0,0.0,0.0,17334.0,0.0,0.0,0.0,0.0,32.50A,ETI,32,17334.0
552012791.0,0.0,0.0,0.0,0.0,0.0,0.0,528360.0,2336125.0,20.16Z,ETI,20,2864485.0
552016487.0,526990.0,651597.0,5313924.0,2210338.0,2323762.0,2557512.0,3263526.0,3476369.0,20.41Z,GE,20,20324018.0
552016834.0,0.0,0.0,0.0,55441.0,0.0,,,,30.30Z,GE,30,
552018152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.51A,ETI,26,0.0
552021214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29B,ETI,22,0.0
552024879.0,68961.0,81459.0,90569.0,108221.0,149241.0,46256.0,41046.0,22296.0,20.52Z,ETI,20,608049.0
552027898.0,0.0,0.0,0.0,0.0,0.0,1612449.0,0.0,0.0,22.22Z,ETI,22,1612449.0
552029068.0,466503.0,456089.0,203287.0,0.0,0.0,0.0,0.0,,20.20Z,ETI,20,
552031650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,ETI,71,0.0
552032237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.92Z,ETI,30,
552035826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.51B,ETI,26,0.0
552057440.0,48583.0,135000.0,164740.0,0.0,0.0,0.0,0.0,,32.99Z,ETI,32,
552058158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,0.0
552065187.0,11746.0,0.0,0.0,0.0,13764000.0,14232000.0,16445.0,17453000.0,20.42Z,GE,20,45477191.0
552068637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.51B,ETI,26,0.0
552075749.0,3722909.0,4524529.0,9780906.0,10446861.0,0.0,44362653.0,5000407.0,,25.99B,ETI,25,
552076416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.09Z,ETI,96,0.0
552081739.0,0.0,0.0,5887359.0,8091655.0,8885377.0,8322816.0,9000115.0,11299665.0,22.22Z,ETI,22,51486987.0
552085672.0,58367.0,158041.0,157163.0,0.0,0.0,0.0,0.0,0.0,25.11Z,ETI,25,373571.0
552087777.0,,190858.0,,,203707.0,340692.0,137620.0,,20.41Z,ETI,20,
552089187.0,0.0,,,0.0,,,281513.0,0.0,20.14Z,ETI,20,
552097610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,ETI,62,0.0
552098451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.61Z,ETI,25,
552105603.0,187818.0,218096.0,177780.0,0.0,0.0,0.0,0.0,0.0,25.72Z,ETI,25,583694.0
552115610.0,,103000.0,101000.0,82000.0,68000.0,33000.0,3.0,800000.0,25.99B,ETI,25,
552134454.0,169063.0,122767.0,226324.0,85201.0,233903.0,186233.0,194335.0,149331.0,22.22Z,ETI,22,1367157.0
552139677.0,2294394.0,0.0,0.0,0.0,0.0,4766651.0,5488085.0,0.0,21.20Z,ETI,21,12549130.0
552144123.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,22.22Z,GE,22,
552146854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.14Z,GE,20,0.0
552149502.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62.02A,GE,62,
552721193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99B,ETI,25,0.0
553650482.0,73068.0,23305.0,26300.0,19006000.0,21535.0,22502.0,22406.0,,20.12Z,ETI,20,
554503763.0,0.0,0.0,0.0,0.0,0.0,,,,25.73B,ETI,25,
555450071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.32Z,ETI,29,
556450393.0,0.0,0.0,0.0,0.0,0.0,,,,29.20Z,ETI,29,
556750248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.21Z,ETI,22,0.0
556850279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.09Z,ETI,62,0.0
558201075.0,5245000.0,5216000.0,5691000.0,529000.0,0.0,0.0,0.0,0.0,21.20Z,ETI,21,16681000.0
559801675.0,524172.0,,0.0,201548.0,416688.0,833376.0,0.0,416688.0,29.32Z,ETI,29,
562000349.0,0.0,0.0,235000.0,,0.0,,0.0,0.0,71.12B,GE,71,
562012427.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.21Z,ETI,22,
562016774.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.30Z,GE,26,
562025361.0,,,,243278.0,0.0,359140.0,0.0,0.0,25.62B,ETI,25,
562032292.0,0.0,0.0,110000.0,62000.0,0.0,0.0,0.0,,22.21Z,GE,22,
562033068.0,7365279.0,7717984.0,8167004.0,8985582.0,6858176.0,7292324.0,6895931.0,7469412.0,21.20Z,GE,21,60751692.0
562033175.0,,0.0,0.0,0.0,0.0,0.0,25950.0,0.0,32.12Z,GE,32,
562034124.0,2114000.0,0.0,350000.0,306000.0,315000.0,331000.0,348000.0,407000.0,20.42Z,GE,20,4171000.0
562038893.0,21700000.0,26200000.0,45800000.0,22900000.0,39600000.0,16300000.0,14400000.0,,20.20Z,GE,20,
562045336.0,0.0,295091.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22Z,ETI,22,295091.0
562050856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.50A,ETI,32,0.0
562059261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.21Z,ETI,22,
562061002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59Z,ETI,20,0.0
562061630.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,,20.59Z,ETI,20,
562062208.0,0.0,0.0,,0.0,0.0,16000.0,0.0,,71.20B,ETI,71,
562063263.0,0.0,0.0,298000.0,0.0,0.0,6864882.0,0.0,,25.71Z,ETI,25,
562064600.0,0.0,0.0,0.0,0.0,0.0,0.0,2562961.0,,21.20Z,ETI,21,
562065276.0,435365.0,178481.0,0.0,0.0,0.0,0.0,0.0,,95.11Z,ETI,95,
562070656.0,,,,0.0,0.0,0.0,0.0,,25.61Z,ETI,25,
562079921.0,0.0,0.0,0.0,225575.89,0.0,460000.0,0.0,0.0,25.94Z,ETI,25,685575.89
562110965.0,0.0,0.0,0.0,0.0,2891831.0,2671000.0,525000.0,0.0,30.11Z,ETI,30,6087831.0
562128132.0,524033.0,631825.0,521584.0,624565.0,597289.0,580257.0,576901.0,623391.0,20.12Z,ETI,20,4679845.0
562137596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30Z,GE,20,0.0
562821207.0,0.0,0.0,0.0,,0.0,0.0,191000.0,0.0,25.50B,ETI,25,
568503981.0,81788.0,90428.0,,145989.0,379167.0,146786.0,164795.0,102922.0,29.32Z,ETI,29,
568504161.0,0.0,1941000.0,0.0,2340016.66,517000.0,838000.0,7430000.0,525000.0,29.32Z,ETI,29,13591016.66
568800981.0,,27779.0,0.0,26779.0,10109.0,0.0,0.0,,22.22Z,ETI,22,
569800873.0,330.0,238000.0,302000.0,289000.0,256000.0,1370000.0,1976800.0,2783900.0,71.12B,GE,71,7216030.0
569804982.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.20Z,ETI,20,
572017903.0,23445.0,17969.0,14905.0,15177.0,14775.0,0.0,0.0,0.0,62.02A,ETI,62,86271.0
572018281.0,595624.0,468593.0,642444.0,338505.0,60109.0,93606.0,46045.0,,32.20Z,ETI,32,
572020154.0,0.0,0.0,0.0,0.0,0.0,128000.0,90000.0,19095.0,25.50A,ETI,25,237095.0
572020394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.72Z,ETI,25,0.0
572028033.0,0.0,0.0,0.0,4707000.0,0.0,0.0,,0.0,21.20Z,GE,21,
572028629.0,3523.0,0.0,341738.0,259701.0,,226000.0,320256.0,0.0,71.12B,ETI,71,
572040509.0,246301.0,250076.0,244000.0,0.0,229000.0,690000.0,240918.0,235798.0,22.19Z,ETI,22,2136093.0
572048874.0,0.0,344183.0,191307.0,265742.0,,224404.0,0.0,,21.20Z,ETI,21,
572050169.0,28574000.0,18300000.0,2700000.0,,0.0,7800000.0,0.0,,30.30Z,ETI,30,
572051571.0,226000.0,101000.0,159644.0,163000.0,191702.0,195296.0,587104.0,610187.0,25.29Z,ETI,25,2233933.0
572067684.0,7096668.0,8491625.0,8655433.0,16078544.0,7252847.0,8009329.0,6593956.0,,29.32Z,GE,29,
572071140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.20Z,ETI,21,0.0
572075836.0,0.0,0.0,0.0,0.0,429127.0,0.0,,0.0,26.51B,ETI,26,
572082253.0,3940798.0,8993331.0,3360560.0,2342193.0,2228643.0,2153480.0,6122838.0,2364890.0,20.42Z,GE,20,31506733.0
572089795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.51A,GE,26,0.0
572093243.0,128986.0,155791.0,157327.0,139253.0,79731.0,71635.0,109748.0,129983.0,20.30Z,ETI,20,972454.0
572095982.0,606168.0,197341.0,231032.0,,0.0,0.0,,,71.12B,ETI,71,
572119592.0,66459.0,88304.0,399836.0,20257.0,0.0,0.0,0.0,0.0,25.11Z,GE,25,574856.0
572123040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
572142347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61Z,ETI,25,0.0
572168979.0,0.0,0.0,0.0,0.0,0.0,,165000.0,0.0,32.50A,ETI,32,
572175065.0,0.0,0.0,,,,0.0,0.0,0.0,71.12B,ETI,71,
572199743.0,,0.0,0.0,0.0,0.0,414566.0,,0.0,30.30Z,ETI,30,
572208122.0,643000.0,691776.0,1439614.0,,0.0,10744619.0,,0.0,21.20Z,ETI,21,
572212249.0,0.0,0.0,12000.0,0.0,0.0,0.0,,,25.12Z,ETI,25,
572213742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93Z,GE,25,0.0
572223394.0,,57336.0,64386.0,99108.0,83029.0,0.0,0.0,0.0,21.20Z,ETI,21,
572224863.0,0.0,0.0,0.0,0.0,68576.0,52303.0,88350.0,42985.0,20.14Z,ETI,20,252214.0
572232411.0,0.0,0.0,300000.0,0.0,5562448.0,0.0,88885.0,93354.0,20.59Z,ETI,20,6044687.0
572233955.0,,,,,,,215000.0,484000.0,21.10Z,ETI,21,
572820629.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.14Z,ETI,20,
572950103.0,0.0,0.0,455278.0,0.0,0.0,0.0,0.0,,25.94Z,ETI,25,
573650108.0,,,,,,,,0.0,20.14Z,ETI,20,
574202156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04Z,ETI,96,0.0
574501557.0,0.0,0.0,0.0,,,0.0,,0.0,25.40Z,ETI,25,
574507596.0,0.0,0.0,0.0,0.0,0.0,8739.0,0.0,0.0,32.50A,ETI,32,8739.0
574801098.0,0.0,0.0,0.0,112.0,479723.0,,,,25.11Z,ETI,25,
575780176.0,138585.0,165198.0,149462.0,0.0,0.0,0.0,0.0,0.0,21.20Z,ETI,21,453245.0
575851258.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.31Z,ETI,29,
576150270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
576450431.0,,4546.0,0.0,0.0,0.0,0.0,0.0,,29.20Z,ETI,29,
576650394.0,0.0,0.0,401000.0,0.0,32957.0,0.0,69347.0,0.0,20.30Z,ETI,20,503304.0
577050545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83996.0,96.03Z,ETI,96,83996.0
577150345.0,279910.0,184908.0,172868.0,0.0,0.0,1038380.0,0.0,1522220.0,25.93Z,ETI,25,3198286.0
579504119.0,0.0,0.0,300000.0,0.0,,200000.0,600000.0,600000.0,20.51Z,GE,20,
579800764.0,17878.0,0.0,73649.0,,,,,,25.94Z,ETI,25,
580501310.0,193000.0,32280.0,963780.0,1246274.0,519312.0,0.0,304534.0,503709.0,20.59Z,ETI,20,3762889.0
582012340.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,25.62A,ETI,25,70000.0
582022265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42Z,GE,20,0.0
582026712.0,0.0,113484.0,86463.0,0.0,0.0,0.0,0.0,,29.32Z,ETI,29,
582028213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.94Z,ETI,25,0.0
582041471.0,0.0,0.0,0.0,0.0,0.0,,,,22.29B,ETI,22,
582045811.0,161596.0,0.0,,412688.0,347000.0,347000.0,0.0,0.0,25.92Z,ETI,25,
582055935.0,0.0,2067.0,4134.0,14893.0,0.0,0.0,0.0,0.0,22.22Z,ETI,22,21094.0
582056149.0,,,,0.0,,0.0,,,72.19Z,ETI,72,
582112553.0,,0.0,,,0.0,0.0,0.0,0.0,20.14Z,ETI,20,
582120267.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.29Z,ETI,95,
582132551.0,0.0,295000.0,401000.0,556000.0,270000.0,0.0,0.0,0.0,71.12B,ETI,71,1522000.0
582142451.0,171463.0,338372.0,1280279.0,141545.0,181000.0,564000.0,128000.0,244935.0,26.11Z,ETI,26,3049594.0
582621561.0,0.0,,782000.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,
584504419.0,237179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.50A,ETI,25,237179.0
585550197.0,,,0.0,,,,,,26.12Z,ETI,26,
586080210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.32Z,ETI,29,
586350043.0,40078.0,120894.0,48682.0,166032.0,0.0,,0.0,181582.0,25.73B,ETI,25,
586680092.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.42Z,GE,20,
587050360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11Z,ETI,25,0.0
587350430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.21Z,ETI,22,
588500256.0,199000.0,215000.0,231000.0,274000.0,236000.0,181000.0,117000.0,50000.0,20.30Z,ETI,20,1503000.0
590800215.0,0.0,5170043.0,5279071.0,6089874.0,7153034.0,5761892.0,6070407.0,,21.20Z,ETI,21,
592033930.0,,0.0,,0.0,0.0,,0.0,0.0,96.09Z,ETI,96,
592065528.0,24378.0,86495.0,0.0,93533.0,69153.83,0.0,0.0,0.0,71.12B,GE,71,273559.83
596120329.0,56694.0,73397.0,0.0,467677.0,657669.0,48048.0,47477.0,0.0,25.73B,ETI,25,1350962.0
596520486.0,0.0,0.0,0.0,,,0.0,,,22.22Z,ETI,22,
596820332.0,0.0,208894.0,0.0,0.0,0.0,0.0,0.0,252326.0,29.32Z,ETI,29,461220.0
597020841.0,0.0,,,,0.0,,,0.0,22.29A,GE,22,
597220649.0,198303.0,,192938.0,0.0,0.0,0.0,0.0,,25.62B,ETI,25,
599815073.0,2008490.0,26853688.0,2975861.0,6487578.0,3561000.0,3167.0,3716937.0,7306000.0,20.59Z,ETI,20,52912721.0
600801468.0,256234.98,76742.0,65969.0,55722.0,55729.0,48094.0,27011.0,68181.0,22.29A,ETI,22,653682.98
602006199.0,0.0,,,,,,,,20.30Z,ETI,20,
602019903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
602033185.0,3075000.0,2339000.0,2455000.0,0.0,0.0,0.0,1400000.0,0.0,62.02B,ETI,62,9269000.0
602048506.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,72.19Z,GE,72,
602052847.0,,,,39375.0,,,,,20.42Z,ETI,20,
602055311.0,3134822.0,857437.0,168353.0,0.0,687000.0,0.0,178000.0,0.0,95.11Z,ETI,95,5025612.0
602062572.0,0.0,0.0,790959.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,790959.0
602820011.0,,0.0,0.0,0.0,0.0,0.0,47328.0,0.0,25.50B,ETI,25,
602980369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53Z,ETI,20,0.0
603720269.0,120714.0,149797.0,0.0,102961.0,29851.0,0.0,0.0,0.0,25.29Z,ETI,25,403323.0
605520451.0,31387.0,0.0,0.0,0.0,0.0,0.0,418346.0,,25.62A,ETI,25,
605620442.0,0.0,396653.0,338172.0,0.0,0.0,0.0,0.0,0.0,32.50A,ETI,32,734825.0
605820281.0,0.0,0.0,0.0,0.0,,,,,25.62A,ETI,25,
605820455.0,505054.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.62A,ETI,25,
605920172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04Z,GE,96,0.0
606320174.0,,216000.0,163000.0,131000.0,121000.0,97000.0,43000.0,262000.0,32.30Z,ETI,32,
606320190.0,322000.0,313000.0,338500.0,343930.0,338300.0,357542.0,328750.0,,25.62A,ETI,25,
606320646.0,76705.0,0.0,0.0,0.0,,,,,25.62A,ETI,25,
606920775.0,25436.0,0.0,57436.0,0.0,0.0,0.0,0.0,0.0,32.30Z,GE,32,82872.0
607020427.0,0.0,0.0,89879.0,83405.0,,,,,25.62A,ETI,25,
607120664.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.62A,ETI,25,
607120862.0,0.0,70000.0,,,,,,,25.62B,ETI,25,
608229746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30Z,ETI,20,0.0
609849153.0,0.0,0.0,4739689.0,0.0,0.0,4421986.0,2529596.0,12044430.0,21.20Z,ETI,21,23735701.0
611780297.0,0.0,0.0,0.0,0.0,,0.0,,,22.29A,ETI,22,
612012427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,ETI,71,0.0
612016923.0,0.0,110000.0,0.0,0.0,0.0,145354.0,87959.0,0.0,26.51A,GE,26,343313.0
612030825.0,0.0,0.0,0.0,0.0,0.0,2600.0,,,32.99Z,ETI,32,
612039495.0,0.0,0.0,0.0,11800000.0,10300000.0,12400000.0,0.0,0.0,26.51A,GE,26,34500000.0
612043331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42Z,ETI,20,0.0
612050518.0,396816.0,2142378.0,0.0,604538.0,0.0,616258.0,860652.0,1041391.0,32.99Z,ETI,32,5662033.0
612056549.0,307869.0,258608.0,0.0,1427464.0,0.0,28897.0,1378298.0,189285.0,22.29A,ETI,22,3590421.0
612057554.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,72.19Z,GE,72,
615520236.0,148883.0,0.0,198457.0,0.0,0.0,193396.0,160251.0,155847.0,32.99Z,ETI,32,856834.0
615680204.0,687822.0,534180.0,0.0,0.0,455622.0,0.0,62412.0,0.0,25.50B,ETI,25,1740036.0
615780095.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.72Z,ETI,25,
615980018.0,0.0,0.0,0.0,0.0,,0.0,,,25.72Z,ETI,25,
617320486.0,0.0,0.0,,,,,,,72.11Z,ETI,72,
619200850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.50B,ETI,32,0.0
619848807.0,6276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32Z,ETI,29,6276.0
620500900.0,7100.0,0.0,40812.0,0.0,0.0,0.0,0.0,0.0,71.12B,GE,71,47912.0
620801662.0,0.0,,0.0,0.0,0.0,83989.0,0.0,11001.0,25.62B,GE,25,
621750256.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11Z,ETI,30,
622008308.0,0.0,0.0,,0.0,0.0,0.0,0.0,,21.10Z,ETI,21,
622009918.0,14675575.0,15376326.0,14968242.0,19395749.0,8461000.0,0.0,0.0,0.0,29.32Z,ETI,29,72876892.0
622017077.0,0.0,0.0,0.0,0.0,994883.0,1133391.0,0.0,0.0,21.20Z,ETI,21,2128274.0
622019503.0,3382000.0,3660000.0,0.0,4532000.0,4257000.0,,4112000.0,12500.0,20.14Z,ETI,20,
622024180.0,374032.0,274443.0,263792.0,0.0,,449334.0,,,21.10Z,ETI,21,
622037083.0,20735200.0,20846687.0,20633284.0,41266568.0,0.0,0.0,15611904.0,16204570.0,20.14Z,GE,20,135298213.0
622042422.0,271000.0,223000.0,228000.0,205000.0,153000.0,144000.0,113000.0,106000.0,20.15Z,ETI,20,1443000.0
622820553.0,89709.0,0.0,0.0,,165090.0,0.0,0.0,1087.0,22.21Z,ETI,22,
625480272.0,101129.0,102354.0,67585.0,0.0,0.0,0.0,0.0,0.0,25.73B,ETI,25,271068.0
625780135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.13B,ETI,20,0.0
627220254.0,0.0,0.0,0.0,,,,,,22.22Z,ETI,22,
628502239.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,29.32Z,ETI,29,
629800723.0,0.0,0.0,0.0,0.0,,0.0,,,25.62B,ETI,25,
630800084.0,0.0,1640000.0,386000.0,3639000.0,9093000.0,0.0,1375000.0,0.0,30.30Z,GE,30,16133000.0
630801967.0,0.0,590000.0,591000.0,0.0,0.0,0.0,0.0,0.0,25.93Z,ETI,25,1181000.0
632004008.0,0.0,0.0,0.0,,0.0,0.0,0.0,,96.01A,ETI,96,
632023347.0,,65000.0,41000.0,0.0,644000.0,581000.0,616000.0,754000.0,30.30Z,ETI,30,
632041877.0,120000.0,0.0,55000.0,33000.0,48000.0,40.0,54.0,0.0,20.42Z,ETI,20,256094.0
632043691.0,0.0,,,,,,,,22.29B,ETI,22,
